site;variable;value;Year;Month;Type;var
3379;precip.rrday_20161113;0.0891333189728269;2016;11;prec;prec11
4193;precip.rrday_20161113;0.154302202141117;2016;11;prec;prec11
8560;precip.rrday_20161113;0.0158357198274256;2016;11;prec;prec11
9150;precip.rrday_20161113;0.000449381283266756;2016;11;prec;prec11
9646;precip.rrday_20161113;0.0450162821172259;2016;11;prec;prec11
187;precip.rrday_20161114;2.04268639086567;2016;11;prec;prec11
617;precip.rrday_20161114;2.07814450243282;2016;11;prec;prec11
657;precip.rrday_20161114;2.25742781865845;2016;11;prec;prec11
853;precip.rrday_20161114;2.34032993826938;2016;11;prec;prec11
861;precip.rrday_20161114;1.90764490183841;2016;11;prec;prec11
946;precip.rrday_20161114;1.66611082047419;2016;11;prec;prec11
950;precip.rrday_20161114;2.04268639086567;2016;11;prec;prec11
1030;precip.rrday_20161114;2.14400629649646;2016;11;prec;prec11
1032;precip.rrday_20161114;2.14400629649646;2016;11;prec;prec11
1076;precip.rrday_20161114;2.25742781865845;2016;11;prec;prec11
1206;precip.rrday_20161114;1.39377597790034;2016;11;prec;prec11
1367;precip.rrday_20161114;1.90764490183841;2016;11;prec;prec11
2813;precip.rrday_20161114;1.22366844971648;2016;11;prec;prec11
3222;precip.rrday_20161114;1.92144812630426;2016;11;prec;prec11
3225;precip.rrday_20161114;1.92144812630426;2016;11;prec;prec11
3379;precip.rrday_20161114;2.08242943726773;2016;11;prec;prec11
4193;precip.rrday_20161114;2.07814450243282;2016;11;prec;prec11
8560;precip.rrday_20161114;1.39377597790034;2016;11;prec;prec11
9150;precip.rrday_20161114;1.50805977638109;2016;11;prec;prec11
9646;precip.rrday_20161114;1.90764490183841;2016;11;prec;prec11
187;precip.rrday_20161115;8.44912217697639;2016;11;prec;prec11
617;precip.rrday_20161115;7.9475724011487;2016;11;prec;prec11
657;precip.rrday_20161115;8.3514379971055;2016;11;prec;prec11
853;precip.rrday_20161115;8.45243053107834;2016;11;prec;prec11
861;precip.rrday_20161115;8.02510489135645;2016;11;prec;prec11
946;precip.rrday_20161115;8.31258931657374;2016;11;prec;prec11
950;precip.rrday_20161115;8.44912217697639;2016;11;prec;prec11
1030;precip.rrday_20161115;7.91207239444628;2016;11;prec;prec11
1032;precip.rrday_20161115;7.91207239444628;2016;11;prec;prec11
1076;precip.rrday_20161115;8.3514379971055;2016;11;prec;prec11
1206;precip.rrday_20161115;7.94734140316431;2016;11;prec;prec11
1367;precip.rrday_20161115;8.02510489135645;2016;11;prec;prec11
2813;precip.rrday_20161115;8.30556441728732;2016;11;prec;prec11
3222;precip.rrday_20161115;7.99606800552345;2016;11;prec;prec11
3225;precip.rrday_20161115;7.99606800552345;2016;11;prec;prec11
3379;precip.rrday_20161115;7.58563463624607;2016;11;prec;prec11
4193;precip.rrday_20161115;7.9475724011487;2016;11;prec;prec11
8560;precip.rrday_20161115;7.94734140316431;2016;11;prec;prec11
9150;precip.rrday_20161115;7.49041537510725;2016;11;prec;prec11
9646;precip.rrday_20161115;8.02510489135645;2016;11;prec;prec11
187;precip.rrday_20161116;2.89608683661224;2016;11;prec;prec11
617;precip.rrday_20161116;2.46154172360124;2016;11;prec;prec11
657;precip.rrday_20161116;2.93739251328611;2016;11;prec;prec11
853;precip.rrday_20161116;2.87344704024033;2016;11;prec;prec11
861;precip.rrday_20161116;2.17761304500164;2016;11;prec;prec11
946;precip.rrday_20161116;2.15896246284178;2016;11;prec;prec11
950;precip.rrday_20161116;2.89608683661224;2016;11;prec;prec11
1030;precip.rrday_20161116;2.51536087828783;2016;11;prec;prec11
1032;precip.rrday_20161116;2.51536087828783;2016;11;prec;prec11
1076;precip.rrday_20161116;2.93739251328611;2016;11;prec;prec11
1206;precip.rrday_20161116;1.8444929540673;2016;11;prec;prec11
1367;precip.rrday_20161116;2.17761304500164;2016;11;prec;prec11
2813;precip.rrday_20161116;1.80502470565974;2016;11;prec;prec11
3222;precip.rrday_20161116;2.38839243797183;2016;11;prec;prec11
3225;precip.rrday_20161116;2.38839243797183;2016;11;prec;prec11
3379;precip.rrday_20161116;1.95501347923988;2016;11;prec;prec11
4193;precip.rrday_20161116;2.46154172360124;2016;11;prec;prec11
8560;precip.rrday_20161116;1.8444929540673;2016;11;prec;prec11
9150;precip.rrday_20161116;1.44944579138888;2016;11;prec;prec11
9646;precip.rrday_20161116;2.17761304500164;2016;11;prec;prec11
187;precip.rrday_20161117;0.570124140445047;2016;11;prec;prec11
617;precip.rrday_20161117;0.177637349506951;2016;11;prec;prec11
657;precip.rrday_20161117;0.597274659657611;2016;11;prec;prec11
853;precip.rrday_20161117;0.60591666467231;2016;11;prec;prec11
861;precip.rrday_20161117;0.26776486015156;2016;11;prec;prec11
946;precip.rrday_20161117;0.368526689854231;2016;11;prec;prec11
950;precip.rrday_20161117;0.570124140445047;2016;11;prec;prec11
1030;precip.rrday_20161117;0.485795779795644;2016;11;prec;prec11
1032;precip.rrday_20161117;0.485795779795644;2016;11;prec;prec11
1076;precip.rrday_20161117;0.597274659657611;2016;11;prec;prec11
1206;precip.rrday_20161117;0.26571947464497;2016;11;prec;prec11
1367;precip.rrday_20161117;0.26776486015156;2016;11;prec;prec11
2813;precip.rrday_20161117;0.0895242160278165;2016;11;prec;prec11
3222;precip.rrday_20161117;0.541158396649917;2016;11;prec;prec11
3225;precip.rrday_20161117;0.541158396649917;2016;11;prec;prec11
3379;precip.rrday_20161117;0.0393156087167466;2016;11;prec;prec11
4193;precip.rrday_20161117;0.177637349506951;2016;11;prec;prec11
8560;precip.rrday_20161117;0.26571947464497;2016;11;prec;prec11
9150;precip.rrday_20161117;0;2016;11;prec;prec11
9646;precip.rrday_20161117;0.26776486015156;2016;11;prec;prec11
187;precip.rrday_20161118;19.8049169596199;2016;11;prec;prec11
617;precip.rrday_20161118;18.5436686211158;2016;11;prec;prec11
657;precip.rrday_20161118;20.4576720942443;2016;11;prec;prec11
853;precip.rrday_20161118;21.0359690449192;2016;11;prec;prec11
861;precip.rrday_20161118;17.8325623920908;2016;11;prec;prec11
946;precip.rrday_20161118;16.6216610891505;2016;11;prec;prec11
950;precip.rrday_20161118;19.8049169596199;2016;11;prec;prec11
1030;precip.rrday_20161118;19.0853862657957;2016;11;prec;prec11
1032;precip.rrday_20161118;19.0853862657957;2016;11;prec;prec11
1076;precip.rrday_20161118;20.4576720942443;2016;11;prec;prec11
1206;precip.rrday_20161118;14.5630595894955;2016;11;prec;prec11
1367;precip.rrday_20161118;17.8325623920908;2016;11;prec;prec11
2813;precip.rrday_20161118;14.1468711418643;2016;11;prec;prec11
3222;precip.rrday_20161118;17.7885470783678;2016;11;prec;prec11
3225;precip.rrday_20161118;17.7885470783678;2016;11;prec;prec11
3379;precip.rrday_20161118;16.8569265325069;2016;11;prec;prec11
4193;precip.rrday_20161118;18.5436686211158;2016;11;prec;prec11
8560;precip.rrday_20161118;14.5630595894955;2016;11;prec;prec11
9150;precip.rrday_20161118;14.6588062727074;2016;11;prec;prec11
9646;precip.rrday_20161118;17.8325623920908;2016;11;prec;prec11
187;precip.rrday_20161119;2.00551952963864;2016;11;prec;prec11
617;precip.rrday_20161119;1.80262580702717;2016;11;prec;prec11
657;precip.rrday_20161119;2.45572901417129;2016;11;prec;prec11
853;precip.rrday_20161119;2.77397987269546;2016;11;prec;prec11
861;precip.rrday_20161119;1.9852828398123;2016;11;prec;prec11
946;precip.rrday_20161119;1.43428898113419;2016;11;prec;prec11
950;precip.rrday_20161119;2.00551952963864;2016;11;prec;prec11
1030;precip.rrday_20161119;2.49965597627775;2016;11;prec;prec11
1032;precip.rrday_20161119;2.49965597627775;2016;11;prec;prec11
1076;precip.rrday_20161119;2.45572901417129;2016;11;prec;prec11
1206;precip.rrday_20161119;1.14204610270501;2016;11;prec;prec11
1367;precip.rrday_20161119;1.9852828398123;2016;11;prec;prec11
2813;precip.rrday_20161119;0.334095541136765;2016;11;prec;prec11
3222;precip.rrday_20161119;1.88401357769118;2016;11;prec;prec11
3225;precip.rrday_20161119;1.88401357769118;2016;11;prec;prec11
3379;precip.rrday_20161119;1.84344579553766;2016;11;prec;prec11
4193;precip.rrday_20161119;1.80262580702717;2016;11;prec;prec11
8560;precip.rrday_20161119;1.14204610270501;2016;11;prec;prec11
9150;precip.rrday_20161119;1.27756991368867;2016;11;prec;prec11
9646;precip.rrday_20161119;1.9852828398123;2016;11;prec;prec11
187;precip.rrday_20161120;3.83186502774264;2016;11;prec;prec11
617;precip.rrday_20161120;3.56623997348901;2016;11;prec;prec11
657;precip.rrday_20161120;3.91268946030591;2016;11;prec;prec11
853;precip.rrday_20161120;3.86837442139679;2016;11;prec;prec11
861;precip.rrday_20161120;3.42725396557976;2016;11;prec;prec11
946;precip.rrday_20161120;3.3934795177647;2016;11;prec;prec11
950;precip.rrday_20161120;3.83186502774264;2016;11;prec;prec11
1030;precip.rrday_20161120;3.73333100684329;2016;11;prec;prec11
1032;precip.rrday_20161120;3.73333100684329;2016;11;prec;prec11
1076;precip.rrday_20161120;3.91268946030591;2016;11;prec;prec11
1206;precip.rrday_20161120;3.12372333420496;2016;11;prec;prec11
1367;precip.rrday_20161120;3.42725396557976;2016;11;prec;prec11
2813;precip.rrday_20161120;3.19816637820546;2016;11;prec;prec11
3222;precip.rrday_20161120;3.37925065875451;2016;11;prec;prec11
3225;precip.rrday_20161120;3.37925065875451;2016;11;prec;prec11
3379;precip.rrday_20161120;3.29932775516294;2016;11;prec;prec11
4193;precip.rrday_20161120;3.56623997348901;2016;11;prec;prec11
8560;precip.rrday_20161120;3.12372333420496;2016;11;prec;prec11
9150;precip.rrday_20161120;2.9071705895506;2016;11;prec;prec11
9646;precip.rrday_20161120;3.42725396557976;2016;11;prec;prec11
187;precip.rrday_20161121;1.70226541458676;2016;11;prec;prec11
617;precip.rrday_20161121;1.8868686896021;2016;11;prec;prec11
657;precip.rrday_20161121;1.774021508504;2016;11;prec;prec11
853;precip.rrday_20161121;1.41823679721589;2016;11;prec;prec11
861;precip.rrday_20161121;1.13946557022131;2016;11;prec;prec11
946;precip.rrday_20161121;1.25874914324132;2016;11;prec;prec11
950;precip.rrday_20161121;1.70226541458676;2016;11;prec;prec11
1030;precip.rrday_20161121;1.56515832292867;2016;11;prec;prec11
1032;precip.rrday_20161121;1.56515832292867;2016;11;prec;prec11
1076;precip.rrday_20161121;1.774021508504;2016;11;prec;prec11
1206;precip.rrday_20161121;1.05088916012389;2016;11;prec;prec11
1367;precip.rrday_20161121;1.13946557022131;2016;11;prec;prec11
2813;precip.rrday_20161121;1.26481075948234;2016;11;prec;prec11
3222;precip.rrday_20161121;1.85840289429425;2016;11;prec;prec11
3225;precip.rrday_20161121;1.85840289429425;2016;11;prec;prec11
3379;precip.rrday_20161121;1.95409680120846;2016;11;prec;prec11
4193;precip.rrday_20161121;1.8868686896021;2016;11;prec;prec11
8560;precip.rrday_20161121;1.05088916012389;2016;11;prec;prec11
9150;precip.rrday_20161121;0.788099552008334;2016;11;prec;prec11
9646;precip.rrday_20161121;1.13946557022131;2016;11;prec;prec11
187;precip.rrday_20161122;2.06396254850934;2016;11;prec;prec11
617;precip.rrday_20161122;1.79359625955628;2016;11;prec;prec11
657;precip.rrday_20161122;2.25960986357251;2016;11;prec;prec11
853;precip.rrday_20161122;2.49037748439163;2016;11;prec;prec11
861;precip.rrday_20161122;1.83765310428029;2016;11;prec;prec11
946;precip.rrday_20161122;1.5398318226386;2016;11;prec;prec11
950;precip.rrday_20161122;2.06396254850934;2016;11;prec;prec11
1030;precip.rrday_20161122;2.06713670908662;2016;11;prec;prec11
1032;precip.rrday_20161122;2.06713670908662;2016;11;prec;prec11
1076;precip.rrday_20161122;2.25960986357251;2016;11;prec;prec11
1206;precip.rrday_20161122;1.25708065374204;2016;11;prec;prec11
1367;precip.rrday_20161122;1.83765310428029;2016;11;prec;prec11
2813;precip.rrday_20161122;0.853117015350072;2016;11;prec;prec11
3222;precip.rrday_20161122;1.87457066708746;2016;11;prec;prec11
3225;precip.rrday_20161122;1.87457066708746;2016;11;prec;prec11
3379;precip.rrday_20161122;1.61378753203557;2016;11;prec;prec11
4193;precip.rrday_20161122;1.79359625955628;2016;11;prec;prec11
8560;precip.rrday_20161122;1.25708065374204;2016;11;prec;prec11
9150;precip.rrday_20161122;1.25753515145944;2016;11;prec;prec11
9646;precip.rrday_20161122;1.83765310428029;2016;11;prec;prec11
187;precip.rrday_20161123;5.90197298217229;2016;11;prec;prec11
617;precip.rrday_20161123;5.42000998400965;2016;11;prec;prec11
657;precip.rrday_20161123;5.44330337528253;2016;11;prec;prec11
853;precip.rrday_20161123;5.26760424392539;2016;11;prec;prec11
861;precip.rrday_20161123;5.31777753528755;2016;11;prec;prec11
946;precip.rrday_20161123;6.1277948476592;2016;11;prec;prec11
950;precip.rrday_20161123;5.90197298217229;2016;11;prec;prec11
1030;precip.rrday_20161123;4.92050879565999;2016;11;prec;prec11
1032;precip.rrday_20161123;4.92050879565999;2016;11;prec;prec11
1076;precip.rrday_20161123;5.44330337528253;2016;11;prec;prec11
1206;precip.rrday_20161123;5.55709533192806;2016;11;prec;prec11
1367;precip.rrday_20161123;5.31777753528755;2016;11;prec;prec11
2813;precip.rrday_20161123;7.10864481131529;2016;11;prec;prec11
3222;precip.rrday_20161123;5.16470976802593;2016;11;prec;prec11
3225;precip.rrday_20161123;5.16470976802593;2016;11;prec;prec11
3379;precip.rrday_20161123;4.85148371244762;2016;11;prec;prec11
4193;precip.rrday_20161123;5.42000998400965;2016;11;prec;prec11
8560;precip.rrday_20161123;5.55709533192806;2016;11;prec;prec11
9150;precip.rrday_20161123;4.97947818360357;2016;11;prec;prec11
9646;precip.rrday_20161123;5.31777753528755;2016;11;prec;prec11
187;precip.rrday_20161124;0;2016;11;prec;prec11
617;precip.rrday_20161124;0;2016;11;prec;prec11
657;precip.rrday_20161124;0;2016;11;prec;prec11
853;precip.rrday_20161124;0;2016;11;prec;prec11
861;precip.rrday_20161124;0;2016;11;prec;prec11
946;precip.rrday_20161124;0.060753580888341;2016;11;prec;prec11
950;precip.rrday_20161124;0;2016;11;prec;prec11
1030;precip.rrday_20161124;0;2016;11;prec;prec11
1032;precip.rrday_20161124;0;2016;11;prec;prec11
1076;precip.rrday_20161124;0;2016;11;prec;prec11
1206;precip.rrday_20161124;0.108997901294266;2016;11;prec;prec11
1367;precip.rrday_20161124;0;2016;11;prec;prec11
2813;precip.rrday_20161124;0.135812151663477;2016;11;prec;prec11
3222;precip.rrday_20161124;0;2016;11;prec;prec11
3225;precip.rrday_20161124;0;2016;11;prec;prec11
3379;precip.rrday_20161124;0;2016;11;prec;prec11
4193;precip.rrday_20161124;0;2016;11;prec;prec11
8560;precip.rrday_20161124;0.108997901294266;2016;11;prec;prec11
9150;precip.rrday_20161124;0;2016;11;prec;prec11
9646;precip.rrday_20161124;0;2016;11;prec;prec11
187;precip.rrday_20161125;3.55364569720135;2016;11;prec;prec11
617;precip.rrday_20161125;3.30000172000601;2016;11;prec;prec11
657;precip.rrday_20161125;3.3329592633464;2016;11;prec;prec11
853;precip.rrday_20161125;2.86872417745435;2016;11;prec;prec11
861;precip.rrday_20161125;2.19620507347908;2016;11;prec;prec11
946;precip.rrday_20161125;2.43640856854769;2016;11;prec;prec11
950;precip.rrday_20161125;3.55364569720135;2016;11;prec;prec11
1030;precip.rrday_20161125;2.63648030514986;2016;11;prec;prec11
1032;precip.rrday_20161125;2.63648030514986;2016;11;prec;prec11
1076;precip.rrday_20161125;3.3329592633464;2016;11;prec;prec11
1206;precip.rrday_20161125;2.11493200810201;2016;11;prec;prec11
1367;precip.rrday_20161125;2.19620507347908;2016;11;prec;prec11
2813;precip.rrday_20161125;2.34327857799526;2016;11;prec;prec11
3222;precip.rrday_20161125;3.81352191809738;2016;11;prec;prec11
3225;precip.rrday_20161125;3.81352191809738;2016;11;prec;prec11
3379;precip.rrday_20161125;2.78643915501921;2016;11;prec;prec11
4193;precip.rrday_20161125;3.30000172000601;2016;11;prec;prec11
8560;precip.rrday_20161125;2.11493200810201;2016;11;prec;prec11
9150;precip.rrday_20161125;1.51114883791126;2016;11;prec;prec11
9646;precip.rrday_20161125;2.19620507347908;2016;11;prec;prec11
187;precip.rrday_20161126;2.19885329292571;2016;11;prec;prec11
617;precip.rrday_20161126;1.31207545916686;2016;11;prec;prec11
657;precip.rrday_20161126;1.79212479202128;2016;11;prec;prec11
853;precip.rrday_20161126;1.80745064973094;2016;11;prec;prec11
861;precip.rrday_20161126;1.90031690478135;2016;11;prec;prec11
946;precip.rrday_20161126;2.76360134285351;2016;11;prec;prec11
950;precip.rrday_20161126;2.19885329292571;2016;11;prec;prec11
1030;precip.rrday_20161126;1.57590905696342;2016;11;prec;prec11
1032;precip.rrday_20161126;1.57590905696342;2016;11;prec;prec11
1076;precip.rrday_20161126;1.79212479202128;2016;11;prec;prec11
1206;precip.rrday_20161126;2.56748913952891;2016;11;prec;prec11
1367;precip.rrday_20161126;1.90031690478135;2016;11;prec;prec11
2813;precip.rrday_20161126;3.3588934501805;2016;11;prec;prec11
3222;precip.rrday_20161126;1.91896713867623;2016;11;prec;prec11
3225;precip.rrday_20161126;1.91896713867623;2016;11;prec;prec11
3379;precip.rrday_20161126;0.960713211037431;2016;11;prec;prec11
4193;precip.rrday_20161126;1.31207545916686;2016;11;prec;prec11
8560;precip.rrday_20161126;2.56748913952891;2016;11;prec;prec11
9150;precip.rrday_20161126;1.63208685658063;2016;11;prec;prec11
9646;precip.rrday_20161126;1.90031690478135;2016;11;prec;prec11
187;precip.rrday_20161127;1.79968780852506;2016;11;prec;prec11
617;precip.rrday_20161127;1.26328304304501;2016;11;prec;prec11
657;precip.rrday_20161127;1.61620514655841;2016;11;prec;prec11
853;precip.rrday_20161127;1.79512424606706;2016;11;prec;prec11
861;precip.rrday_20161127;2.30351564551311;2016;11;prec;prec11
946;precip.rrday_20161127;2.75833489366429;2016;11;prec;prec11
950;precip.rrday_20161127;1.79968780852506;2016;11;prec;prec11
1030;precip.rrday_20161127;1.92120701515595;2016;11;prec;prec11
1032;precip.rrday_20161127;1.92120701515595;2016;11;prec;prec11
1076;precip.rrday_20161127;1.61620514655841;2016;11;prec;prec11
1206;precip.rrday_20161127;2.94822887841745;2016;11;prec;prec11
1367;precip.rrday_20161127;2.30351564551311;2016;11;prec;prec11
2813;precip.rrday_20161127;3.12921343534096;2016;11;prec;prec11
3222;precip.rrday_20161127;1.60042946709428;2016;11;prec;prec11
3225;precip.rrday_20161127;1.60042946709428;2016;11;prec;prec11
3379;precip.rrday_20161127;1.25551812388744;2016;11;prec;prec11
4193;precip.rrday_20161127;1.26328304304501;2016;11;prec;prec11
8560;precip.rrday_20161127;2.94822887841745;2016;11;prec;prec11
9150;precip.rrday_20161127;2.58342608291256;2016;11;prec;prec11
9646;precip.rrday_20161127;2.30351564551311;2016;11;prec;prec11
187;precip.rrday_20161128;2.51115473423177;2016;11;prec;prec11
617;precip.rrday_20161128;2.41345181170669;2016;11;prec;prec11
657;precip.rrday_20161128;2.62219093855159;2016;11;prec;prec11
853;precip.rrday_20161128;2.74050743330423;2016;11;prec;prec11
